LineId,Time,Level,Content,EventId,EventTemplate
1207,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1208,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1209,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1210,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
1211,Mon Dec 05 06:35:27 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1212,Mon Dec 05 06:35:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1213,Mon Dec 05 06:35:27 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1214,Mon Dec 05 06:36:58 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1215,Mon Dec 05 06:36:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1216,Mon Dec 05 06:36:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1217,Mon Dec 05 06:36:59 2005,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,dc4edb17,[client <*>] Directory index forbidden by rule: /var/www/html/
1218,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1219,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1220,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1221,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1222,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1223,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1224,Mon Dec 05 07:21:03 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1225,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1226,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1227,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1228,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1229,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1230,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1231,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1232,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1233,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1234,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1235,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1236,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1237,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1238,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1239,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1240,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1241,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1242,Mon Dec 05 07:31:22 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1243,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1244,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1245,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1246,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1247,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1248,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1249,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1250,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1251,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1252,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1253,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1254,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1255,Mon Dec 05 07:36:19 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1256,Mon Dec 05 07:37:47 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1257,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1258,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1259,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1260,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1261,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1262,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1263,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1264,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1265,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1266,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1267,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1268,Mon Dec 05 07:41:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1269,Mon Dec 05 07:41:35 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1270,Mon Dec 05 07:41:50 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1271,Mon Dec 05 07:41:50 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1272,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1273,Mon Dec 05 07:43:08 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 10,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1274,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1275,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1276,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1277,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1278,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1279,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1280,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1281,Mon Dec 05 07:43:19 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1282,Mon Dec 05 07:43:19 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1283,Mon Dec 05 07:43:19 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1284,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1285,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1286,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1287,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1288,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1289,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1290,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1291,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1292,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1293,Mon Dec 05 07:47:22 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
1294,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1295,Mon Dec 05 07:47:23 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1296,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1297,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1298,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1299,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
1300,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1301,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1302,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1303,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1304,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1305,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1306,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1307,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1308,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1309,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1310,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1311,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1312,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1313,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1314,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1315,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1316,Mon Dec 05 07:51:22 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1317,Mon Dec 05 07:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1318,Mon Dec 05 07:51:23 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1319,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1320,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1321,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1322,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1323,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 6,a54f5ca4,mod_jk child workerEnv in error state <*>
1324,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1325,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1326,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1327,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1328,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1329,Mon Dec 05 07:52:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1330,Mon Dec 05 07:53:01 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1331,Mon Dec 05 07:53:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1332,Mon Dec 05 07:54:01 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1333,Mon Dec 05 07:54:02 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1334,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1335,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1336,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1337,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 6,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1338,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1339,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 8,a54f5ca4,mod_jk child workerEnv in error state <*>
1340,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1341,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1342,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,e3dc5d82,workerEnv.init() ok /etc/httpd/conf/workers2.properties
1343,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,a54f5ca4,mod_jk child workerEnv in error state <*>
1344,Mon Dec 05 07:55:13 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 9,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1345,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 8,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
1346,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found (CHILD) in scoreboard slot 7,364bf718,jk2_init() Found (CHILD) in scoreboard slot <*>
